id,项目名称,网址,项目类型,项目所在地,招标方式,zbkzj,下浮率,kbjj,投标单位数量,开标时间
A3311011160011840001001,丽水市人民医院东城院区医疗科教综合楼项目设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229661812_188203.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2022/9/13
A3311011160011265001001,龙泉市西街（西寺门路－公园路区块）提升改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229661923_187657.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,38,2022/9/13
A3311011160011861001001,莲都区碧湖镇古井新村西侧地块项目（古井青年公寓）监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229661852_188091.html,房屋建筑,莲都,公开招标,1380000.0,0.0,1380000.0,3,2022/9/13
A3311011160011675,遂昌县智慧水务调度中心项目,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229662124_188355.html,房屋建筑工程,遂昌,公开招标,9246756.471861472,7.6,8544002.98,94,2022/9/13
A3311011160011675001001,遂昌县智慧水务调度中心项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229662124_188132.html,房屋建筑,遂昌,公开招标,9246756.471861472,7.6,8544002.98,94,2022/9/13
A3311011160011840,丽水市人民医院东城院区医疗科教综合楼项目设计,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229661812_188426.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2022/9/13
A3311011160011754001001,青田县上岸区块市政配套工程（二期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229661956_188516.html,房屋建筑,青田,公开招标,9537731.598639455,11.8,8412279.27,131,2022/9/13
A3311011160011859001001,青田县鹤城街道北岸村、平演村饮用水达标提标工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/13/art_1229661956_188517.html,房屋建筑,青田,公开招标,5027692.613882863,7.8,4635532.59,78,2022/9/13
A3311011160011802001001,国网浙江丽水龙泉市供电公司营销服务用房工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/10/art_1229661923_187651.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,31,2022/9/10
A3311011160011811,遂昌县乌溪江水库湖山湖库区水生态保护修复工程项目（一期）全过程工程咨询服务,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229662124_188332.html,水利工程,遂昌,公开招标,0.0,0.0,0.0,5,2022/9/9
A3311011160011657001001,丽水市职业高级中学实训场地产教融合改造及设备更新工程信息化及计算机相关硬件设备及各专业实训软硬件一体化系统采购与安装项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229661812_188197.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2022/9/9
A3311011160011788001001,景宁县全域旅游基础设施配套工程（人民路鹤溪路段）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229662190_187857.html,房屋建筑,景宁,公开招标,0.0,10.0,0.0,8,2022/9/9
A3311011160011769001001,丽水市妇幼保健院儿童健康大楼及地下停车场工程设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229661812_188200.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2022/9/9
A3311011160011830001001,青田县中部引水工程输水管线工程施工开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229661956_188515.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,20,2022/9/9
A3311011160011811002001,遂昌县乌溪江水库湖山湖库区水生态保护修复工程项目（一期）全过程工程咨询服务开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229662124_188129.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,5,2022/9/9
A3311011160011769,丽水市妇幼保健院儿童健康大楼及地下停车场工程设计,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229661812_188438.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2022/9/9
A3311011160011818001001,庆元县人民医院迁建工程-气动物流系统采购与安装开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229662056_187960.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,4,2022/9/9
A3311011160011657,丽水市职业高级中学实训场地产教融合改造及设备更新工程信息化及计算机相关硬件设备及各专业实训软硬件一体化系统采购与安装项目,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229661812_188422.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2022/9/9
A3311011160011848001001,景宁县县府宿舍9号楼危旧房加固修缮工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229662190_187849.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,0,2022/9/9
A3311011160011707001001,青田县瓯南医疗综合服务中心新建工程设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/9/art_1229661956_188514.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,6,2022/9/9
A3311011160011824001001,莲都区港口砂石料基地项目-加工系统设备采购开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229661852_188087.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,8,2022/9/8
A3311011160011864001001,景宁县粮食物资应急保障中心设计（第二次）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229662190_187838.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,3,2022/9/8
A3311011160011631,丽水经济技术开发区地下管网修复改造工程--东扩北部区块管网综合改造工程设计,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229661812_188423.html,1基础设施,丽水,公开招标,0.0,25.0,0.0,5,2022/9/8
A3311011160011631001001,丽水经济技术开发区地下管网修复改造工程--东扩北部区块管网综合改造工程设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229661812_188193.html,房屋建筑,丽水,公开招标,0.0,25.0,0.0,5,2022/9/8
A3311011160011720001001,遂昌县清水源水库引水工程高坪隧洞开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229662124_188126.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,6,2022/9/8
A3311011160011812001001,温溪镇污水零直排区建设工程二期开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229661956_188513.html,房屋建筑,青田,公开招标,37246618.84491978,6.5,34825588.62,69,2022/9/8
A3311011160011722001001,碧湖镇魏村给排水管网工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/8/art_1229661852_188082.html,房屋建筑,莲都,公开招标,13091755.0,11.6,11573111.42,73,2022/9/8
A3311011160011687001001,青田县北山千峡湖港航管理码头工程钢趸船采购开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/7/art_1229661956_188512.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,3,2022/9/7
A3311011160011821001001,莲都区洪渡互通至黄村农村道路改造提升工程（仙渡至黄村段）——上冷水至黄村（机电工程）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/7/art_1229661852_188077.html,房屋建筑,莲都,公开招标,6504529.313131313,1.0,6439484.02,28,2022/9/7
A3311011160011490003001,庆元县“四好农村路”示范县创建工程交(竣）工质量评定试验检测开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/7/art_1229662056_187953.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,16,2022/9/7
A3311011160011760001001,景宁城南张村区块市政配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/7/art_1229662190_187830.html,房屋建筑,景宁,公开招标,18018506.470588233,8.2,16540988.94,155,2022/9/7
A3311011160011834001001,缙云县县城建成区“污水零直排”建设项目—风景山和六塘巷片区污水零直排工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/7/art_1229662089_187846.html,房屋建筑,缙云,公开招标,9539306.042600896,10.8,8509060.99,130,2022/9/7
A3311011160011709,浙西南革命老区学前教育示范中心项目,http://lssggzy.lishui.gov.cn/art/2022/9/6/art_1229661812_188470.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,42,2022/9/6
A3311011160011813,丽水市区经济适用房转保障房使用装修项目,http://lssggzy.lishui.gov.cn/art/2022/9/6/art_1229661812_188427.html,房屋建筑,丽水,公开招标,0.0,7.1,0.0,156,2022/9/6
A3311011160011813001001,丽水市区经济适用房转保障房使用装修项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/6/art_1229661812_188189.html,房屋建筑,丽水,公开招标,0.0,7.1,0.0,156,2022/9/6
A3311011160011757001001,遂昌县乌溪江水库湖山湖库区水生态保护修复工程项目（一期）EPC（设计采购施工）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/6/art_1229662124_188123.html,房屋建筑,遂昌,公开招标,51964371.0,0.0,51964371.0,2,2022/9/6
A3311011160011757,遂昌县乌溪江水库湖山湖库区水生态保护修复工程项目（一期）EPC（设计采购施工）总承包,http://lssggzy.lishui.gov.cn/art/2022/9/6/art_1229662124_188339.html,水利工程,遂昌,公开招标,51964371.0,0.0,51964371.0,2,2022/9/6
A3311011160011781001001,丽水机场场外配套供排水工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229661812_188184.html,房屋建筑,丽水,公开招标,16139510.0,11.7,14251187.33,132,2022/9/5
A3311011160011781,丽水机场场外配套供排水工程,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229661812_188434.html,1基础设施,丽水,公开招标,16139510.0,11.7,14251187.33,132,2022/9/5
A3311011160011557,遂昌县云峰街道湖边村“移民共同富裕双创中心”项目,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229662124_188357.html,房屋建筑工程,遂昌,公开招标,6995124.21978022,9.0,6365563.04,79,2022/9/5
A3311011160011557001001,遂昌县云峰街道湖边村“移民共同富裕双创中心”项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229662124_188120.html,房屋建筑,遂昌,公开招标,6995124.21978022,9.0,6365563.04,79,2022/9/5
A3311011160011810001001,青田港温溪港区综合改造提升工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229661956_188510.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,9,2022/9/5
A3311011160011731001001,丽水开发区“双招双引”孵化园二期工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229661812_188186.html,房屋建筑,丽水,公开招标,17458107.997870073,6.1,16393163.41,140,2022/9/5
A3311011160011761001001,油竹街道环境提升及基础设施建设工程-江滨路提升改造设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/5/art_1229661956_188509.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,5,2022/9/5
A3311011160011795001001,丽水市花园路增花添彩景观提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229661812_188181.html,房屋建筑,丽水,公开招标,4594299.787946428,10.4,4116492.61,205,2022/9/2
A3311011160011795,丽水市花园路增花添彩景观提升项目,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229661812_188430.html,1基础设施,丽水,公开招标,4594299.787946428,10.4,4116492.61,205,2022/9/2
A3311011160011645001001,云和县人民医院病房扩建工程供气供氧工程采购项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229661989_188050.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,6,2022/9/2
A3311011160011696,遂昌县2022年老旧小区改造项目—龙潭区块,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229662124_188349.html,市政基础设施工程,遂昌,公开招标,9720888.864864863,7.5,8991822.2,120,2022/9/2
A3311011160011796001001,莲都区小安溪流域综合治理提升工程初步设计及施工图设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229661852_188067.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,5,2022/9/2
A3311011160011799001001,雅溪镇镇区绿化道路改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229661852_188072.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,5,2022/9/2
A3311011160011696001001,遂昌县2022年老旧小区改造项目—龙潭区块开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229662124_188116.html,房屋建筑,遂昌,公开招标,9720888.864864863,7.5,8991822.2,120,2022/9/2
A3311011160011797001001,松阴溪干流综合治理工程水文化布展项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/1/art_1229662157_188020.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,0,2022/9/1
A3311011160011807001001,青田县腊口镇大搬快聚安置点基础设施工程（武埠村道路网）一期开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661956_188508.html,房屋建筑,青田,公开招标,36153323.63223609,11.9,31851078.12,101,2022/8/31
A3311011160011742001001,丽水市五一水库岸线综合治理工程全过程工程咨询服务开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661812_188179.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2022/8/31
A3311011160011742,丽水市五一水库岸线综合治理工程全过程工程咨询服务,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661812_188433.html,6,丽水,公开招标,0.0,0.0,0.0,3,2022/8/31
A3311011160011786001001,庆元县教场路提升改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662056_187946.html,房屋建筑,庆元,公开招标,5615208.996692392,9.3,5092994.56,89,2022/8/31
A3311011160011764001001,青田县船寮镇陈合村、石盖村、三和村农村饮用水达标提标工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661956_188507.html,房屋建筑,青田,公开招标,6676955.995740148,6.1,6269661.68,80,2022/8/31
A3311011160011736,遂昌县三仁石板桥（原关雎西苑地块）项目施工监理,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662124_188341.html,房屋建筑工程,遂昌,公开招标,2249200.0,0.0,2249200.0,4,2022/8/31
A3311011160011777001001,庆元县屏都综合新区生物科技（食用菌）产业园工程—企业服务综合体电梯设备采购与安装开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662056_187938.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,9,2022/8/31
A3311011160011577,丽水市胡村水厂出水管网工程监理,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661812_188563.html,1基础设施,丽水,公开招标,0.0,0.0,0.0,4,2022/8/31
A3311011160011778,丽水市消防救援支队机关辅助用房改扩建工程,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661812_188436.html,房屋建筑,丽水,公开招标,21110610.721102864,5.7,19907305.91,67,2022/8/31
A3311011160011804001001,中共丽水市委组织部干部人事档案管理中心改造项目智能库房设备采购与安装开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661812_188173.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,6,2022/8/31
A3311011160011736001001,遂昌县三仁石板桥（原关雎西苑地块）项目施工监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662124_188113.html,房屋建筑,遂昌,公开招标,2249200.0,0.0,2249200.0,4,2022/8/31
A3311011160011605001001,景宁畲族自治县实验二小食堂改扩建工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662190_187821.html,房屋建筑,景宁,公开招标,4843221.301518438,7.8,4465450.04,87,2022/8/31
A3311011160011778001001,丽水市消防救援支队机关辅助用房改扩建工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229661812_188176.html,房屋建筑,丽水,公开招标,21110610.721102864,5.7,19907305.91,67,2022/8/31
A3311011160011735,遂昌县腾龙社区中心项目施工监理,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229662124_188342.html,房屋建筑工程,遂昌,公开招标,1604200.0,0.0,1604200.0,5,2022/8/30
A3311011160011790001001,2022年度物业小区截污纳管工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229661812_188170.html,房屋建筑,丽水,公开招标,12037400.997854078,6.8,11218857.73,113,2022/8/30
A3311011160011600,遂昌县清水源水库引水工程施工监理,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229662124_188362.html,水利工程,遂昌,公开招标,0.0,0.0,0.0,5,2022/8/30
A3311011160011791001001,祯埠镇大井头安置区块市政配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229661956_188506.html,房屋建筑,青田,公开招标,4566911.216991963,12.9,3977779.67,87,2022/8/30
A3311011160011582001001,松阳县西屏街道三村综合楼开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229662157_188012.html,房屋建筑,松阳,公开招标,5356387.99779978,9.1,4868956.69,74,2022/8/30
A3311011160011735001001,遂昌县腾龙社区中心项目施工监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229662124_188109.html,房屋建筑,遂昌,公开招标,1604200.0,0.0,1604200.0,5,2022/8/30
