id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量
8B5DF6E2-C425-4C75-8E33-E3E43FE324B4,3E9A0BCB-7208-4CA4-9230-4F4CB867E258,A3301850210507487001221,浙西天路户外圈旅游设施提升项目（河桥镇域）-河桥镇重点区块（下源）综合改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8B5DF6E2-C425-4C75-8E33-E3E43FE324B4&tenderID=3E9A0BCB-7208-4CA4-9230-4F4CB867E258&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8B5DF6E2-C425-4C75-8E33-E3E43FE324B4,1,施工项目,595
6FB06CB0-3EA4-41BE-A31D-967F4B7629AE,1A21F752-5319-457D-9A36-B9F5565D0FD8,A3301090130507488001211,2023年度（城厢）老旧小区综合改造提升-城厢街道西河路社区里横河区块改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6FB06CB0-3EA4-41BE-A31D-967F4B7629AE&tenderID=1A21F752-5319-457D-9A36-B9F5565D0FD8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=6FB06CB0-3EA4-41BE-A31D-967F4B7629AE,1,施工项目,18
88A9B30D-9F0A-4102-A6C3-CA64B6522A56,0E5ABF47-6A38-47A4-ADC4-42E56B86987C,A3301100140507506001211,余杭鸬鸟温泉文旅综合体设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=88A9B30D-9F0A-4102-A6C3-CA64B6522A56&tenderID=0E5ABF47-6A38-47A4-ADC4-42E56B86987C&ModuleID=486,,0,勘察设计,10
508E994F-A8D8-4B7A-A16A-5188F435CCB5,BB9CB72B-D1DB-43DF-9862-95700394F20A,A3301850210507469001211,D5-02-01地块青山湖科技城硬科技高新园方案设计及初步设计项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=508E994F-A8D8-4B7A-A16A-5188F435CCB5&tenderID=BB9CB72B-D1DB-43DF-9862-95700394F20A&ModuleID=486,,0,勘察设计,24
C0C94ADB-4347-460B-96A0-55064E6B8BCE,8c6c7450-4180-425f-bed6-a0c959ed5045,A3301010060190001065191,映运轩,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C0C94ADB-4347-460B-96A0-55064E6B8BCE&tenderID=8c6c7450-4180-425f-bed6-a0c959ed5045&ModuleID=486,,0,物业项目,5
33393979-C122-4450-A0BF-3C67CD31609A,b0a1adc3-a051-4e12-baca-a36c9ad32dbd,A3301080120190010001291,江映云邸前期物业管理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=33393979-C122-4450-A0BF-3C67CD31609A&tenderID=b0a1adc3-a051-4e12-baca-a36c9ad32dbd&ModuleID=486,,0,物业项目,5
ED677A62-9B43-449A-BE83-A07940456133,0E5ABF47-6A38-47A4-ADC4-42E56B86987C,A3301100140507506001211,余杭鸬鸟温泉文旅综合体设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=ED677A62-9B43-449A-BE83-A07940456133&tenderID=0E5ABF47-6A38-47A4-ADC4-42E56B86987C&ModuleID=486,,0,勘察设计,10
D11F37E7-F187-43B3-80C5-E82F58B5E3EB,5920CEC0-8270-4BF2-BD94-43A10BFB6925,A3301220150507535001221,2022年桐庐县农村生活污水治理“强基增效双提标”项目（桐君片区）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D11F37E7-F187-43B3-80C5-E82F58B5E3EB&tenderID=5920CEC0-8270-4BF2-BD94-43A10BFB6925&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D11F37E7-F187-43B3-80C5-E82F58B5E3EB,1,施工项目,467
EFD173CC-A1DC-48DC-B969-0D36EF53E48C,764CBF88-03A5-4938-8DD4-5185479A7763,A3301010060400131001281,吉鸿路（紫金港北路）道侧等绿地养护,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EFD173CC-A1DC-48DC-B969-0D36EF53E48C&tenderID=764CBF88-03A5-4938-8DD4-5185479A7763&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EFD173CC-A1DC-48DC-B969-0D36EF53E48C,1,园林绿化项目,221
2D5EE7E5-EA2A-4856-BF77-8BD7A691768C,C4107B87-42DB-438E-900E-423827DEBD2B,A3301010060507503001221,临半路(半山路-高线路)道路工程天子岭专用供水管DN300迁改工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2D5EE7E5-EA2A-4856-BF77-8BD7A691768C&tenderID=C4107B87-42DB-438E-900E-423827DEBD2B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2D5EE7E5-EA2A-4856-BF77-8BD7A691768C,1,施工项目,56
59D8160E-3954-493C-AEC5-9DDB7E665DC0,EBD1819A-1F63-42FB-AADB-24556FAB6676,A3301100140507547001211,菜鸟智谷产业园一期A4号楼装修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=59D8160E-3954-493C-AEC5-9DDB7E665DC0&tenderID=EBD1819A-1F63-42FB-AADB-24556FAB6676&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=59D8160E-3954-493C-AEC5-9DDB7E665DC0,1,施工项目,150
528DE415-26A5-4469-B604-BA029BFCEE03,E20CE6AD-5218-4148-A0AA-2FB88C6795E7,A3301300180507349001221,河庄街道围中村农业园区美丽田园项目-渠道排水沟提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=528DE415-26A5-4469-B604-BA029BFCEE03&tenderID=E20CE6AD-5218-4148-A0AA-2FB88C6795E7&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=528DE415-26A5-4469-B604-BA029BFCEE03,1,施工项目,1702
4410B1FA-15EA-44EA-8D08-A9579684993E,14461971-B4BD-4845-B9E1-C133920858FB,A3301131280507431001211,崇贤街道崇贤村小学项目二期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4410B1FA-15EA-44EA-8D08-A9579684993E&tenderID=14461971-B4BD-4845-B9E1-C133920858FB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=4410B1FA-15EA-44EA-8D08-A9579684993E,1,施工项目,778
E61693A7-1AC0-4E67-A674-B7F31E6FEE1A,6C781388-6A5F-43D3-988E-A74BEA91696C,A3301100140507525001211,余杭区临床技能培训中心建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E61693A7-1AC0-4E67-A674-B7F31E6FEE1A&tenderID=6C781388-6A5F-43D3-988E-A74BEA91696C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E61693A7-1AC0-4E67-A674-B7F31E6FEE1A,1,施工项目,112
406F1944-03A3-4CFA-B5E0-74E654D3CFE5,C46B1A54-8769-4CE3-B17D-FBCF956D82BF,A3301300180507542001221,经五路（纬十路-纬十一路）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=406F1944-03A3-4CFA-B5E0-74E654D3CFE5&tenderID=C46B1A54-8769-4CE3-B17D-FBCF956D82BF&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=406F1944-03A3-4CFA-B5E0-74E654D3CFE5,1,施工项目,408
F798D89F-3457-4A07-A7BA-950B899363FC,ECB7830F-FB6B-47B8-8259-66324372CBD2,A3301080120400015001281,闻涛路沿线马拉松航拍可视范围地块景观绿化提升,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F798D89F-3457-4A07-A7BA-950B899363FC&tenderID=ECB7830F-FB6B-47B8-8259-66324372CBD2&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F798D89F-3457-4A07-A7BA-950B899363FC,1,园林绿化项目,99
5B8DDC7F-2312-464F-86A7-F65395E2C4BF,BB9CB72B-D1DB-43DF-9862-95700394F20A,A3301850210507469001211,D5-02-01地块青山湖科技城硬科技高新园方案设计及初步设计项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5B8DDC7F-2312-464F-86A7-F65395E2C4BF&tenderID=BB9CB72B-D1DB-43DF-9862-95700394F20A&ModuleID=486,,0,勘察设计,24
7A8764F9-BB06-4E96-BA7E-71D191FB0040,6109A955-6580-46B2-BBA5-7E7287FF5F1B,A3301220150507528001211,桐庐公卫应急临床中心项目幕墙工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7A8764F9-BB06-4E96-BA7E-71D191FB0040&tenderID=6109A955-6580-46B2-BBA5-7E7287FF5F1B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=7A8764F9-BB06-4E96-BA7E-71D191FB0040,1,施工项目,278
45D81F46-BEF5-4D94-AFE1-3A2590F24F93,C2EF2C01-A4F2-4FA7-8C60-9EBBCDC2BF53,A3301060110507516001291,西湖区教育发展研究院2023年室内外维修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=45D81F46-BEF5-4D94-AFE1-3A2590F24F93&tenderID=C2EF2C01-A4F2-4FA7-8C60-9EBBCDC2BF53&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=45D81F46-BEF5-4D94-AFE1-3A2590F24F93,1,施工项目,1640
87700CA3-3CFA-431C-BD7C-4E6054467B8A,E237CD08-EC03-4E12-B8A9-30C91AA97B28,A3301850210507508001221,浙西天路户外圈旅游设施提升项目（昌化镇域）--昌化镇环境综合整治改造及公园提升工程与昌化重点区块（B）综合改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=87700CA3-3CFA-431C-BD7C-4E6054467B8A&tenderID=E237CD08-EC03-4E12-B8A9-30C91AA97B28&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=87700CA3-3CFA-431C-BD7C-4E6054467B8A,1,施工项目,621
8A9A429C-BE02-4C1E-B2E8-84B6DB2B789B,4A22D841-B6D4-41D9-9FAA-7D17D24BE4D5,A3301270160507444001211,淳安县省级革命老区乡村振兴示范区--白马红色文旅综服中心（白马军旅营地）项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8A9A429C-BE02-4C1E-B2E8-84B6DB2B789B&tenderID=4A22D841-B6D4-41D9-9FAA-7D17D24BE4D5&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8A9A429C-BE02-4C1E-B2E8-84B6DB2B789B,1,施工项目,812
2CE2A9E0-E70B-4E42-B178-73260B6D4824,0a5feb63-ae7f-4f20-978e-fa3fd3fa6b0a,A3301131280280031001231,2023 年临平区运河街道“四好农村路”建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2CE2A9E0-E70B-4E42-B178-73260B6D4824&tenderID=0a5feb63-ae7f-4f20-978e-fa3fd3fa6b0a&ModuleID=486,,2,交通项目,190
AA9BDF32-3F4B-4475-A323-3FCCC0CA074E,7FD0B615-7D7E-4764-A4F3-AAFDC45F79D7,A3301220150507393001211,分水创客中心一桩一勘项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AA9BDF32-3F4B-4475-A323-3FCCC0CA074E&tenderID=7FD0B615-7D7E-4764-A4F3-AAFDC45F79D7&ModuleID=486,,0,勘察设计,8
38173CA6-7D76-4DF5-B786-DF3401E34F81,F32360A5-C93E-4DB4-B05A-2244CFF5B81A,A3301850210507474001221,玲珑小堰山产业区基础设施配套项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=38173CA6-7D76-4DF5-B786-DF3401E34F81&tenderID=F32360A5-C93E-4DB4-B05A-2244CFF5B81A&ModuleID=486,,0,勘察设计,11
E5471631-4E3C-4410-9749-3A0177E599BD,47EA3C8B-0D6B-49BB-8883-0DA73238753C,A3301220150507533001221,2022年桐庐县农村生活污水治理“强基增效双提标”项目（江南片区）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E5471631-4E3C-4410-9749-3A0177E599BD&tenderID=47EA3C8B-0D6B-49BB-8883-0DA73238753C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E5471631-4E3C-4410-9749-3A0177E599BD,1,施工项目,497
13D642F3-2086-4011-A186-5D97A3C4060B,0a5feb63-ae7f-4f20-978e-fa3fd3fa6b0a,A3301131280280031001231,2023 年临平区运河街道“四好农村路”建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=13D642F3-2086-4011-A186-5D97A3C4060B&tenderID=0a5feb63-ae7f-4f20-978e-fa3fd3fa6b0a&ModuleID=486,,2,交通项目,190
F982DDF9-145F-447D-9107-E2E97FD4F181,5897BE99-089D-4AE7-8A62-C3EF5A8A16A5,A3301300180507544001221,金峰三路（青六路-红泉路）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F982DDF9-145F-447D-9107-E2E97FD4F181&tenderID=5897BE99-089D-4AE7-8A62-C3EF5A8A16A5&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F982DDF9-145F-447D-9107-E2E97FD4F181,1,施工项目,280
655FFDC6-7432-4AB3-A493-3F31776A6B82,31FD560F-C403-4EEF-B5C0-3BBE5A9179C8,A3301850210507410001221,浙西天路户外圈旅游设施提升项目（河桥镇域）一河桥镇美丽田园建设,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=655FFDC6-7432-4AB3-A493-3F31776A6B82&tenderID=31FD560F-C403-4EEF-B5C0-3BBE5A9179C8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=655FFDC6-7432-4AB3-A493-3F31776A6B82,1,施工项目,424
DA18CEDB-50B9-4866-99A2-58C71A86B08E,D39BDABE-855D-4B9B-81CF-5A4BF66D5945,A3301060110507350001211,杨家牌楼未来社区提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DA18CEDB-50B9-4866-99A2-58C71A86B08E&tenderID=D39BDABE-855D-4B9B-81CF-5A4BF66D5945&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=DA18CEDB-50B9-4866-99A2-58C71A86B08E,1,施工项目,98
7BE07312-3D95-4CE1-838B-7584EA5E4938,A9C18891-EEF4-48F8-8336-E29A695CD86B,A3301060110507337001221,2023年西湖区雨水管道缺陷修复和美丽河道提升改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7BE07312-3D95-4CE1-838B-7584EA5E4938&tenderID=A9C18891-EEF4-48F8-8336-E29A695CD86B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=7BE07312-3D95-4CE1-838B-7584EA5E4938,1,施工项目,1462
D0B5A997-0694-4AD1-B45E-D89C14BC9483,F32360A5-C93E-4DB4-B05A-2244CFF5B81A,A3301850210507474001221,玲珑小堰山产业区基础设施配套项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D0B5A997-0694-4AD1-B45E-D89C14BC9483&tenderID=F32360A5-C93E-4DB4-B05A-2244CFF5B81A&ModuleID=486,,0,勘察设计,11
CCFCC8E5-EC50-426D-8AAD-9CA9702ABE54,7FD0B615-7D7E-4764-A4F3-AAFDC45F79D7,A3301220150507393001211,分水创客中心一桩一勘项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CCFCC8E5-EC50-426D-8AAD-9CA9702ABE54&tenderID=7FD0B615-7D7E-4764-A4F3-AAFDC45F79D7&ModuleID=486,,0,勘察设计,8
1857C1C3-B4F4-4796-849B-532E321944AC,7FEA9890-343D-482D-8581-325DDF7DF846,A3301820190400004001281,更楼街道未来社区（老旧小区）建设工程-未来公园标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1857C1C3-B4F4-4796-849B-532E321944AC&tenderID=7FEA9890-343D-482D-8581-325DDF7DF846&ModuleID=486,,0,园林绿化项目,322
81CF5B3F-2F40-4C4F-8F31-519842734A1E,677ABDC8-AC05-4E43-AD98-448B5A91B5B7,A3301270160507445001211,淳安县省级革命老区乡村振兴示范区--白马红色旅游共富基地项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=81CF5B3F-2F40-4C4F-8F31-519842734A1E&tenderID=677ABDC8-AC05-4E43-AD98-448B5A91B5B7&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=81CF5B3F-2F40-4C4F-8F31-519842734A1E,1,施工项目,752
DCF4B6D5-8FD0-4FD2-878A-44340BFA8B05,b466d0eb-03c6-4e80-b075-d42ed715ad0d,A3301100140280049001231,余杭区东西向快速通道配套（高架花箱及亮化）工程亮化四标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DCF4B6D5-8FD0-4FD2-878A-44340BFA8B05&tenderID=b466d0eb-03c6-4e80-b075-d42ed715ad0d&ModuleID=486,,2,交通项目,42
C6DC52F3-7C60-49C8-9965-EED76923A30C,b466d0eb-03c6-4e80-b075-d42ed715ad0d,A3301100140280049001231,余杭区东西向快速通道配套（高架花箱及亮化）工程亮化四标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C6DC52F3-7C60-49C8-9965-EED76923A30C&tenderID=b466d0eb-03c6-4e80-b075-d42ed715ad0d&ModuleID=486,,2,交通项目,42
6ACB7232-56CF-47D2-A4A1-336FF5F705CD,033060AD-BB75-43B3-8C27-BE5F986FF9AC,A3301060110507418001211,文新街道沁雅社区黄龙公寓老旧小区提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6ACB7232-56CF-47D2-A4A1-336FF5F705CD&tenderID=033060AD-BB75-43B3-8C27-BE5F986FF9AC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=6ACB7232-56CF-47D2-A4A1-336FF5F705CD,1,施工项目,57
16ECA861-FC68-4564-AF1E-1C16448728AF,2E27B0E0-56E5-4B3C-B5A3-13D822436649,A3301110200507460001221,富春十小北侧金凤路新建工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=16ECA861-FC68-4564-AF1E-1C16448728AF&tenderID=2E27B0E0-56E5-4B3C-B5A3-13D822436649&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=16ECA861-FC68-4564-AF1E-1C16448728AF,1,施工项目,151
6D0A5439-FAFB-4328-8E80-991D4743F5A5,9D7C57E9-88C1-4ACE-9873-2E2076C9FABD,A3301850210507409001221,浙西天路户外圈旅游设施提升项目（河桥镇域）一一河桥镇重点区块（荷村）综合改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6D0A5439-FAFB-4328-8E80-991D4743F5A5&tenderID=9D7C57E9-88C1-4ACE-9873-2E2076C9FABD&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=6D0A5439-FAFB-4328-8E80-991D4743F5A5,1,施工项目,524
09F836E0-6D54-437F-99DA-C1DAFCCA43FE,EC487CA2-08B9-468B-8902-1E8A3E9E38C6,A3301010060507240001221,景芳三堡单元运河东路(钱江路-之江路)道路工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=09F836E0-6D54-437F-99DA-C1DAFCCA43FE&tenderID=EC487CA2-08B9-468B-8902-1E8A3E9E38C6&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=09F836E0-6D54-437F-99DA-C1DAFCCA43FE,1,施工项目,21
544C7EC5-E373-4A75-AE96-8E3A20D69EDD,CF7E846D-8419-4160-BB2C-263071D032E2,A3301820190507481001291,建德市心理辅导中心建设工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=544C7EC5-E373-4A75-AE96-8E3A20D69EDD&tenderID=CF7E846D-8419-4160-BB2C-263071D032E2&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=544C7EC5-E373-4A75-AE96-8E3A20D69EDD,1,施工项目,273
D252BF7A-9D78-48EA-96C6-C0B1E6A01105,123F7E24-0B63-453B-B741-9C32E8A70AAF,A3301300180507432001211,开发区东单元B1/B2-A22、G1/S42-A20地块场地整理项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D252BF7A-9D78-48EA-96C6-C0B1E6A01105&tenderID=123F7E24-0B63-453B-B741-9C32E8A70AAF&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D252BF7A-9D78-48EA-96C6-C0B1E6A01105,1,施工项目,1195
4CCF7734-C717-4E3E-9D15-717828119D66,74730367-3444-493C-A8CA-F686E8BEE3E2,A3301300180507395001221,松合路（围垦街-金乔街）工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4CCF7734-C717-4E3E-9D15-717828119D66&tenderID=74730367-3444-493C-A8CA-F686E8BEE3E2&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=4CCF7734-C717-4E3E-9D15-717828119D66,1,施工项目,505
A3249C46-6F01-4374-A978-1EF59FE1FD34,b75a4e97-612a-4ee4-9d4d-762fa98f89b8,A3301220150980034001251,桐庐县浮桥埠桐江技校区块 A、B 地块暗渠迁改项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A3249C46-6F01-4374-A978-1EF59FE1FD34&tenderID=b75a4e97-612a-4ee4-9d4d-762fa98f89b8&ModuleID=486,,2,林水项目,304
9C68E4CC-DA35-4484-9949-D56F316F0072,0A76AF6F-32BC-4072-A19A-8EE4954AD448,A3301010060505814001222,杭州市七格污水处理厂清洁排放提标改造工程（三、四期）-三期新建部分,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9C68E4CC-DA35-4484-9949-D56F316F0072&tenderID=0A76AF6F-32BC-4072-A19A-8EE4954AD448&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=9C68E4CC-DA35-4484-9949-D56F316F0072,1,施工项目,20
A6B6F609-F44B-4F59-A185-A647AC63A1F4,3F92C339-2C9D-412D-A076-D3869781FA79,A3301850210507404001221,浙西天路户外圈旅游设施提升项目（河桥镇域）一河桥镇老街消防通道建设,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A6B6F609-F44B-4F59-A185-A647AC63A1F4&tenderID=3F92C339-2C9D-412D-A076-D3869781FA79&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A6B6F609-F44B-4F59-A185-A647AC63A1F4,1,施工项目,196
17F4D287-19A6-425B-85DC-67C0D3E52E05,2753F977-89F0-49CD-92C7-7EE2F80E71A4,A3301850210507441001211,临政储出〔2022〕3号地块项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=17F4D287-19A6-425B-85DC-67C0D3E52E05&tenderID=2753F977-89F0-49CD-92C7-7EE2F80E71A4&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=17F4D287-19A6-425B-85DC-67C0D3E52E05,1,施工项目,85
71A8FC69-BB51-4C71-AFED-CD763F0D4BA1,5F3B70EC-1044-41D2-8728-87C90FA04BAE,A3301270160507436001221,2023年淳安县千岛湖镇汪家村生活污水“零直排村”建设工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=71A8FC69-BB51-4C71-AFED-CD763F0D4BA1&tenderID=5F3B70EC-1044-41D2-8728-87C90FA04BAE&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=71A8FC69-BB51-4C71-AFED-CD763F0D4BA1,1,施工项目,884
AE49A422-AB5A-4543-9137-38B5C866E0ED,1711e365-cf0a-4991-b846-f3ba6450e07d,A3301270160280027001231,淳安县2023年农村公路大中修工程（鸠坑乡郑树线）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AE49A422-AB5A-4543-9137-38B5C866E0ED&tenderID=1711e365-cf0a-4991-b846-f3ba6450e07d&ModuleID=486,,2,交通项目,43
9506661B-7DBD-43EA-BF5E-8A886512EA42,1077e8a6-bf13-4889-812d-fb887364dfe8,A3301850210280017001231,杭州市临安区2023年度农村公路桥隧定期检查,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9506661B-7DBD-43EA-BF5E-8A886512EA42&tenderID=1077e8a6-bf13-4889-812d-fb887364dfe8&ModuleID=486,,2,交通项目,10
4EBC6667-7352-46D5-AF03-A6276054DE52,C4F9BF02-7028-4DC7-B917-853F6D750A90,A3301850210507352001211,十三省道南侧地块限价房项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4EBC6667-7352-46D5-AF03-A6276054DE52&tenderID=C4F9BF02-7028-4DC7-B917-853F6D750A90&ModuleID=486,,0,勘察设计,9
136A3156-4185-437E-9B1B-A251A6861B99,7c0ef27d-7fdc-4f4d-ad29-0fdf2d76c3ea,A3301110200280019001231,常安镇东风村至场口镇百丈坞村（路面工程）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=136A3156-4185-437E-9B1B-A251A6861B99&tenderID=7c0ef27d-7fdc-4f4d-ad29-0fdf2d76c3ea&ModuleID=486,,2,交通项目,116
4AFA86EE-FDA3-4709-953A-D77FBA4D8A7A,2bf597b6-a3ef-4006-97db-af8360bb84c5,1.32011E+16,溪映听庐,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4AFA86EE-FDA3-4709-953A-D77FBA4D8A7A&tenderID=2bf597b6-a3ef-4006-97db-af8360bb84c5&ModuleID=486,,0,物业项目,5
71849163-1646-4174-AFD1-069A8958E795,1077e8a6-bf13-4889-812d-fb887364dfe8,A3301850210280017001231,杭州市临安区2023年度农村公路桥隧定期检查,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=71849163-1646-4174-AFD1-069A8958E795&tenderID=1077e8a6-bf13-4889-812d-fb887364dfe8&ModuleID=486,,2,交通项目,10
