id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量,开标时间
F778EE56-46C6-4D77-9767-98CC5CFDCA66,AEED79FB-FA6C-4817-985C-B23D7958FAA2,A3301060110508407001211,转塘单元XH1803-11地块共有产权房一期监理项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F778EE56-46C6-4D77-9767-98CC5CFDCA66&tenderID=AEED79FB-FA6C-4817-985C-B23D7958FAA2&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F778EE56-46C6-4D77-9767-98CC5CFDCA66,1,监理项目,58,2023/9/27 9:00
E0173E85-CB86-4430-95CD-DC99EAB5EBBB,F761E19B-1DE5-490B-8D76-40A4D2FA7C09,A3301110200508477001311,新建大源镇蒋家村五星文化礼堂,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E0173E85-CB86-4430-95CD-DC99EAB5EBBB&tenderID=F761E19B-1DE5-490B-8D76-40A4D2FA7C09&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E0173E85-CB86-4430-95CD-DC99EAB5EBBB,1,施工项目,4,2023/9/27 9:00
C8BA793D-CAEF-458E-A728-1C615F7B018A,110e5019-3b3b-4317-afdb-2240b523e8bd,A3301220150980049001251,桐庐城乡供水一体化管网提升改造工程（一期）—城市扩网及部分农饮水改造项目（富春江镇）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C8BA793D-CAEF-458E-A728-1C615F7B018A&tenderID=110e5019-3b3b-4317-afdb-2240b523e8bd&ModuleID=486,,2,林水项目,306,2023/9/27 9:00
B9FF591D-61AB-41F6-A1E3-67063A6FA592,7E358524-B77B-4D15-BE8E-918896B6B8BA,A3301850210508449001211,平山美食城地块商业项目全过程工程咨询,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B9FF591D-61AB-41F6-A1E3-67063A6FA592&tenderID=7E358524-B77B-4D15-BE8E-918896B6B8BA&ModuleID=486,,0,建设工程,11,2023/9/28 11:00
31CA1A84-5F7E-4AFD-8811-941FF763F58A,FA308B94-0928-4E0B-8769-BE976E2CA810,A3301110200508362001221,省中医院南侧配套道路工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=31CA1A84-5F7E-4AFD-8811-941FF763F58A&tenderID=FA308B94-0928-4E0B-8769-BE976E2CA810&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=31CA1A84-5F7E-4AFD-8811-941FF763F58A,1,施工项目,782,2023/9/27 9:00
8DBE5199-F8C7-4C72-BF6A-80EF2F7CD3B2,A32C5DC5-F631-4478-B2D3-B8A1D8CABDDC,A3301270160508417001221,淳安县湖山度假旅游特色产业项目-共富驿站景观工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8DBE5199-F8C7-4C72-BF6A-80EF2F7CD3B2&tenderID=A32C5DC5-F631-4478-B2D3-B8A1D8CABDDC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8DBE5199-F8C7-4C72-BF6A-80EF2F7CD3B2,1,施工项目,282,2023/9/27 8:45
8A53D6D4-7C65-43EB-81EA-E5495BEFFA16,BE25B0F4-FBE9-4F34-AF86-8CBC3A38F5EC,A3301820190508414001221,2024新安江街道老旧小区综合改造提升工程初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8A53D6D4-7C65-43EB-81EA-E5495BEFFA16&tenderID=BE25B0F4-FBE9-4F34-AF86-8CBC3A38F5EC&ModuleID=486,,0,勘察设计,6,2023/9/27 8:45
A2B88E58-70E8-4EEE-8594-F07E6D52F6B2,14C2C13E-78AA-416F-A145-5EFC9653ABED,A3301300180508431001211,浙江省未成年犯管教所改建二期工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A2B88E58-70E8-4EEE-8594-F07E6D52F6B2&tenderID=14C2C13E-78AA-416F-A145-5EFC9653ABED&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A2B88E58-70E8-4EEE-8594-F07E6D52F6B2,1,施工项目,231,2023/9/26 14:30
8E36686F-DE81-4F65-9893-E59402B343A4,954787B3-6ABE-4B0B-9C36-C7EF4D9B2C1C,A3301300180508172001211,义蓬安置房四期东北地块二期项目勘察,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8E36686F-DE81-4F65-9893-E59402B343A4&tenderID=954787B3-6ABE-4B0B-9C36-C7EF4D9B2C1C&ModuleID=486,,0,勘察设计,15,2023/9/26 14:00
853D1649-3DD2-4352-B096-7D33016451F6,7050C8F2-E72E-4CFE-B30D-019F873B8B2E,A3301090130508157001211,蜀山西单元XSCQ2301-06地块共有产权房建设项目方案设计、初步设计及后续服务,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=853D1649-3DD2-4352-B096-7D33016451F6&tenderID=7050C8F2-E72E-4CFE-B30D-019F873B8B2E&ModuleID=486,,0,勘察设计,5,2023/9/26 14:00
84CFAD85-E15A-4C46-B425-6424B90A74B0,A3C13061-1098-4F4B-A0C5-2F126E4E2905,A3301010060508268001291,杭州西站枢纽双铁盖板区域安置房全过程代建,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=84CFAD85-E15A-4C46-B425-6424B90A74B0&tenderID=A3C13061-1098-4F4B-A0C5-2F126E4E2905&ModuleID=486,,0,建设工程,6,2023/9/26 14:00
121CF81C-204C-496C-90AE-E684D1C1933A,76F32FBC-0E00-4F76-8DB7-49EF04A7281A,A3301090130508088001211,宁围街道二桥村安置房(宁北片区)地块一、地块三监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=121CF81C-204C-496C-90AE-E684D1C1933A&tenderID=76F32FBC-0E00-4F76-8DB7-49EF04A7281A&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=121CF81C-204C-496C-90AE-E684D1C1933A,1,监理项目,31,2023/9/26 14:00
0A567B4E-126C-4F6F-AD84-1E93ABA9055D,3722208D-A56E-40FB-AC56-BEF799DF98ED,A3301060110508409001211,西湖区转塘环卫车辆停保基地项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0A567B4E-126C-4F6F-AD84-1E93ABA9055D&tenderID=3722208D-A56E-40FB-AC56-BEF799DF98ED&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=0A567B4E-126C-4F6F-AD84-1E93ABA9055D,1,施工项目,29,2023/9/26 14:00
B261F73A-8F7E-4ED1-94E9-C50FEC819ABA,01e17bd3-a1c7-4816-b22a-d7fdf66403e4,A3301010060280137001231,建德至武义高速公路（建德至兰溪段）工程可行性研究,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B261F73A-8F7E-4ED1-94E9-C50FEC819ABA&tenderID=01e17bd3-a1c7-4816-b22a-d7fdf66403e4&ModuleID=486,,0,交通项目,5,2023/9/26 9:00
9127A565-A7D2-4EBC-AA6C-28158C5F9CA3,B73B55D8-9789-4063-A764-ED3130E6E211,A3301010060508178001121,小河公园跨运河人行桥工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9127A565-A7D2-4EBC-AA6C-28158C5F9CA3&tenderID=B73B55D8-9789-4063-A764-ED3130E6E211&ModuleID=486,,0,施工项目,9,2023/9/26 13:30
8858BCF5-EE33-4521-B1F9-E6606BC78204,cbd58ba3-207f-4889-89aa-3bb1bc99420a,A3301100140280058001231,2023年瓶窑镇“四好农村路”建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8858BCF5-EE33-4521-B1F9-E6606BC78204&tenderID=cbd58ba3-207f-4889-89aa-3bb1bc99420a&ModuleID=486,,2,交通项目,242,2023/9/26 13:30
2AF19A9F-2307-4F5B-BEB6-7E83A717CD2F,90f8991a-7953-4a12-bfa6-0e80f05ab003,A3301110200280024001231,县道俞毕线改建工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2AF19A9F-2307-4F5B-BEB6-7E83A717CD2F&tenderID=90f8991a-7953-4a12-bfa6-0e80f05ab003&ModuleID=486,,2,交通项目,127,2023/9/26 13:30
8E1786EE-51C3-4435-B2C2-3BEFE98E3020,1d0025e5-1467-4d41-b292-8a7f9f24f6d3,A3301090130280021001231,彩虹快速路东延工程施工,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8E1786EE-51C3-4435-B2C2-3BEFE98E3020&tenderID=1d0025e5-1467-4d41-b292-8a7f9f24f6d3&ModuleID=486,,2,交通项目,41,2023/9/26 12:00
B85E684F-0F89-4F85-B19B-6D25AB578056,FE1A1617-74BF-450D-B75C-E36ADF46D242,A3301060110CS5443001211,这是一条测试数据-西湖区通过制-0915,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B85E684F-0F89-4F85-B19B-6D25AB578056&tenderID=FE1A1617-74BF-450D-B75C-E36ADF46D242&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B85E684F-0F89-4F85-B19B-6D25AB578056,1,施工项目,4,2023/9/26 11:00
0C85C4B7-34D6-4524-A2F5-269C55456D08,420732b7-bb06-48d0-995e-36251db619a7,A3301010060190001069191,澜映悦城,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0C85C4B7-34D6-4524-A2F5-269C55456D08&tenderID=420732b7-bb06-48d0-995e-36251db619a7&ModuleID=486,,0,物业项目,6,2023/9/26 10:00
B486AE57-4E24-4C33-A392-FCAC00845A19,16E2225B-7699-45AD-BED0-2A774A920352,A3301131280508402001211,南苑街道社区卫生服务中心扩建工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B486AE57-4E24-4C33-A392-FCAC00845A19&tenderID=16E2225B-7699-45AD-BED0-2A774A920352&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B486AE57-4E24-4C33-A392-FCAC00845A19,1,施工项目,787,2023/9/26 9:30
A7F49A14-EACC-4B8D-B2A6-673E64B2DB3A,cbd58ba3-207f-4889-89aa-3bb1bc99420a,A3301100140280058001231,2023年瓶窑镇“四好农村路”建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A7F49A14-EACC-4B8D-B2A6-673E64B2DB3A&tenderID=cbd58ba3-207f-4889-89aa-3bb1bc99420a&ModuleID=486,,2,交通项目,242,2023/9/26 13:30
9442863A-F4B3-410B-9A5A-34AE60D99D42,41FCDC0B-9D8F-44FF-9634-D6826CD7CD18,A3301100140508253001211,余杭街道华坞农民高层公寓地质勘察（一桩一勘）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9442863A-F4B3-410B-9A5A-34AE60D99D42&tenderID=41FCDC0B-9D8F-44FF-9634-D6826CD7CD18&ModuleID=486,,0,勘察设计,13,2023/9/26 9:30
80E2DB74-D2B1-4C2F-91A9-D671A20E4F89,954787B3-6ABE-4B0B-9C36-C7EF4D9B2C1C,A3301300180508172001211,义蓬安置房四期东北地块二期项目勘察,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=80E2DB74-D2B1-4C2F-91A9-D671A20E4F89&tenderID=954787B3-6ABE-4B0B-9C36-C7EF4D9B2C1C&ModuleID=486,,0,勘察设计,15,2023/9/26 14:00
7C58BDFB-288C-4360-B2D5-6BD5D6004E86,B73B55D8-9789-4063-A764-ED3130E6E211,A3301010060508178001121,小河公园跨运河人行桥工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7C58BDFB-288C-4360-B2D5-6BD5D6004E86&tenderID=B73B55D8-9789-4063-A764-ED3130E6E211&ModuleID=486,,0,施工项目,9,2023/9/26 13:30
6046C1AF-3AF0-437D-82ED-E06AD6D72EFD,E21A4F5C-EB8B-48F2-AE6E-B2C74F003712,A3301050100508345001211,杭政储出[2018]54号地块住宅（人才专项租赁用房）物业用房配套设施、接待中心、咖啡室、阅览室、健身房等改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6046C1AF-3AF0-437D-82ED-E06AD6D72EFD&tenderID=E21A4F5C-EB8B-48F2-AE6E-B2C74F003712&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=6046C1AF-3AF0-437D-82ED-E06AD6D72EFD,1,施工项目,766,2023/9/26 9:30
519755AA-6DDD-4DA2-AD27-6EE60D3239AC,f193fc7a-1039-4c82-b824-576c31261324,A3301131280980010001251,2023年临平街道丁塘社区河道综合整治工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=519755AA-6DDD-4DA2-AD27-6EE60D3239AC&tenderID=f193fc7a-1039-4c82-b824-576c31261324&ModuleID=486,,2,林水项目,400,2023/9/26 9:30
43AA380A-67FA-4A69-B2C0-51368833834D,7050C8F2-E72E-4CFE-B30D-019F873B8B2E,A3301090130508157001211,蜀山西单元XSCQ2301-06地块共有产权房建设项目方案设计、初步设计及后续服务,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=43AA380A-67FA-4A69-B2C0-51368833834D&tenderID=7050C8F2-E72E-4CFE-B30D-019F873B8B2E&ModuleID=486,,0,勘察设计,5,2023/9/26 14:00
FBE69F15-C029-4FC5-8EE1-F950DD530F6A,771701CC-5766-4F06-99A2-139C016D16B6,A3301090130508400001221,北三路（伟老线至信益线）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FBE69F15-C029-4FC5-8EE1-F950DD530F6A&tenderID=771701CC-5766-4F06-99A2-139C016D16B6&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=FBE69F15-C029-4FC5-8EE1-F950DD530F6A,1,施工项目,539,2023/9/26 9:00
F6691C0C-67FE-4F27-ADF3-47BD1CD7476F,01e17bd3-a1c7-4816-b22a-d7fdf66403e4,A3301010060280137001231,建德至武义高速公路（建德至兰溪段）工程可行性研究,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F6691C0C-67FE-4F27-ADF3-47BD1CD7476F&tenderID=01e17bd3-a1c7-4816-b22a-d7fdf66403e4&ModuleID=486,,0,交通项目,5,2023/9/26 9:00
DA4AF732-6545-440D-A69B-C27EC78DF128,43107AA0-244B-4666-AD04-BF76E94EB5D9,A3301060110508341001211,浮山单元XH2007-G1S42-15地块转塘回龙中心公园及地下公共停车库项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DA4AF732-6545-440D-A69B-C27EC78DF128&tenderID=43107AA0-244B-4666-AD04-BF76E94EB5D9&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=DA4AF732-6545-440D-A69B-C27EC78DF128,1,监理项目,12,2023/9/26 9:00
88AD267F-0BE8-4F91-BF0F-6884EF9EE7D0,4137aeab-2637-4958-9b0e-3ec1eb8a319b,A3301850210280018001231,杭州市临安区普通省道网命名编号调整工程第SG01标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=88AD267F-0BE8-4F91-BF0F-6884EF9EE7D0&tenderID=4137aeab-2637-4958-9b0e-3ec1eb8a319b&ModuleID=486,,2,交通项目,57,2023/9/26 9:00
7BB86D1A-C08B-4F9D-9DFB-74246767B6A8,90f8991a-7953-4a12-bfa6-0e80f05ab003,A3301110200280024001231,县道俞毕线改建工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7BB86D1A-C08B-4F9D-9DFB-74246767B6A8&tenderID=90f8991a-7953-4a12-bfa6-0e80f05ab003&ModuleID=486,,2,交通项目,127,2023/9/26 13:30
52658407-6689-4438-9BBA-5DECA29AAD2A,6cb2c84f-172a-41f3-bf91-9dc7dd5f310a,A3301220150980047001251,桐庐城乡供水一体化管网提升改造工程（一期）—城市扩网及部分农饮水改造项目（百江片区）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=52658407-6689-4438-9BBA-5DECA29AAD2A&tenderID=6cb2c84f-172a-41f3-bf91-9dc7dd5f310a&ModuleID=486,,2,林水项目,5,2023/9/26 9:00
8972BEB2-66D4-468A-87D5-44F87ECEE09E,DD5B3CD0-87A5-43BD-9C1F-6C740F1B122A,A3301270160508432001211,淳政工出[2023]14号淳安国储林一期（第二批）千岛湖健康产业园项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8972BEB2-66D4-468A-87D5-44F87ECEE09E&tenderID=DD5B3CD0-87A5-43BD-9C1F-6C740F1B122A&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8972BEB2-66D4-468A-87D5-44F87ECEE09E,1,施工项目,635,2023/9/26 8:45
0443E495-FF16-47C0-A2E6-C79AAFFBF86B,045E526B-B6F5-4CFB-81F5-3E4EB9EFE634,A3301270160508396001211,淳政工[2023]11号淳安国储林一期（首批）大墅镇共富工坊项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0443E495-FF16-47C0-A2E6-C79AAFFBF86B&tenderID=045E526B-B6F5-4CFB-81F5-3E4EB9EFE634&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=0443E495-FF16-47C0-A2E6-C79AAFFBF86B,1,施工项目,1019,2023/9/26 8:45
0B3CCB88-637D-47F3-8C85-F7045CE21EEA,AA6300FC-B2BC-42BE-B4DA-3D21878B033F,A3301220150508416001211,武盛大唐项目（一期）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0B3CCB88-637D-47F3-8C85-F7045CE21EEA&tenderID=AA6300FC-B2BC-42BE-B4DA-3D21878B033F&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=0B3CCB88-637D-47F3-8C85-F7045CE21EEA,1,施工项目,563,2023/9/25 14:30
9330AD5E-22ED-4844-90FB-2DCFEBC76652,C064CAFB-E453-4773-9F33-4769BF1550A8,A3301090130507951001212,开发区桥南单元标准厂房项目方案设计、初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9330AD5E-22ED-4844-90FB-2DCFEBC76652&tenderID=C064CAFB-E453-4773-9F33-4769BF1550A8&ModuleID=486,,0,勘察设计,7,2023/9/25 14:00
678B9876-576C-4F2E-948F-01A06B4DA6F0,6B337C82-618C-4BE0-B7CC-D5EE4DCA287F,A3301090130508156001211,新街街道新东名苑老旧小区改造工程EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=678B9876-576C-4F2E-948F-01A06B4DA6F0&tenderID=6B337C82-618C-4BE0-B7CC-D5EE4DCA287F&ModuleID=486,,0,建设工程,4,2023/9/25 14:00
4D2515FF-B44D-4603-8EDE-80B5B01B2473,4B29B79D-5F57-47AB-B70B-2884BF2EC1B0,A3301020070508248001211,杭州市数字商贸城单元JG1807-A6/R22-09综合配套工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4D2515FF-B44D-4603-8EDE-80B5B01B2473&tenderID=4B29B79D-5F57-47AB-B70B-2884BF2EC1B0&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=4D2515FF-B44D-4603-8EDE-80B5B01B2473,1,施工项目,505,2023/9/25 14:00
39BE6E75-DBEC-4C8F-8530-920DF229686E,1d0025e5-1467-4d41-b292-8a7f9f24f6d3,A3301090130280021001231,彩虹快速路东延工程施工,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=39BE6E75-DBEC-4C8F-8530-920DF229686E&tenderID=1d0025e5-1467-4d41-b292-8a7f9f24f6d3&ModuleID=486,,2,交通项目,41,2023/9/26 12:00
05735A21-BF2F-4D2F-8287-1556A3587A0F,42483012-C2F2-45C8-B534-AD035CD29D65,A3301300180508318001211,崇德外国语学校设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=05735A21-BF2F-4D2F-8287-1556A3587A0F&tenderID=42483012-C2F2-45C8-B534-AD035CD29D65&ModuleID=486,,0,勘察设计,13,2023/9/25 9:30
6C951C99-0FE7-4967-A1A5-EB94CD281272,4D3B207A-FF60-4B47-AC54-FEE90023DF99,A3301010060508287001211,四堡七堡单元JG1405-39地块海塘遗址公园工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6C951C99-0FE7-4967-A1A5-EB94CD281272&tenderID=4D3B207A-FF60-4B47-AC54-FEE90023DF99&ModuleID=486,,0,勘察设计,9,2023/9/25 13:30
42A7B327-2649-4854-85F8-E308F6C98074,7B71B357-AD0B-44C0-BADA-4ACF1A01562E,A3301060110508055001211,三墩镇政苑社区、同仁家园东西区未来社区提升改造项目EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=42A7B327-2649-4854-85F8-E308F6C98074&tenderID=7B71B357-AD0B-44C0-BADA-4ACF1A01562E&ModuleID=486,,0,建设工程,5,2023/9/25 12:00
FE63C2F4-81D7-4D97-998A-96AD37544DE7,44f2acd7-0f15-4367-806e-71d3e44f4687,A3301220150980043001251,桐庐城乡供水一体化管网提升改造工程（一期）—城市扩网及部分农饮水改造项目（凤川、江南、新合、富春江片区）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FE63C2F4-81D7-4D97-998A-96AD37544DE7&tenderID=44f2acd7-0f15-4367-806e-71d3e44f4687&ModuleID=486,,2,林水项目,6,2023/9/25 10:30
7800F891-86CB-493F-87A3-3B2191F055D5,F5F932A5-365D-4226-8FD6-8B91B8BF7F71,A3301220150508395001221,新城中心学校建设工程（暂名）室外工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7800F891-86CB-493F-87A3-3B2191F055D5&tenderID=F5F932A5-365D-4226-8FD6-8B91B8BF7F71&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=7800F891-86CB-493F-87A3-3B2191F055D5,1,施工项目,719,2023/9/25 10:00
F4F9DB13-E26E-4E21-B900-9D4B8B9B1BF6,56CB67E5-FCEB-44C2-A00D-C937B2372D75,A3301010060508356001221,越园路（焦北路-码头路）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F4F9DB13-E26E-4E21-B900-9D4B8B9B1BF6&tenderID=56CB67E5-FCEB-44C2-A00D-C937B2372D75&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F4F9DB13-E26E-4E21-B900-9D4B8B9B1BF6,1,施工项目,468,2023/9/25 9:30
DFE6EE18-9B96-4FB7-96C0-0748E79DF387,FA56C569-F293-4AEA-8FEF-9F8A9A815EB9,A3301131280508261001221,丰收湖北产业配套道路,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DFE6EE18-9B96-4FB7-96C0-0748E79DF387&tenderID=FA56C569-F293-4AEA-8FEF-9F8A9A815EB9&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=DFE6EE18-9B96-4FB7-96C0-0748E79DF387,1,施工项目,468,2023/9/25 9:30
DEA5AA18-142B-42DE-9B89-F2D3ADF91DDB,4D3B207A-FF60-4B47-AC54-FEE90023DF99,A3301010060508287001211,四堡七堡单元JG1405-39地块海塘遗址公园工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DEA5AA18-142B-42DE-9B89-F2D3ADF91DDB&tenderID=4D3B207A-FF60-4B47-AC54-FEE90023DF99&ModuleID=486,,0,勘察设计,9,2023/9/25 13:30
B9212342-D06B-4648-8CFA-B323F70E42B0,C7BF172C-8C28-4CCC-B9B1-4CC831FED287,A3301020070508218001211,国有资本投资大厦1201室、1301室、1601室-2001室办公室装修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B9212342-D06B-4648-8CFA-B323F70E42B0&tenderID=C7BF172C-8C28-4CCC-B9B1-4CC831FED287&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B9212342-D06B-4648-8CFA-B323F70E42B0,1,施工项目,266,2023/9/25 9:30
93A62C54-8C53-440F-B1BC-1C1EEDFC15B9,42483012-C2F2-45C8-B534-AD035CD29D65,A3301300180508318001211,崇德外国语学校设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=93A62C54-8C53-440F-B1BC-1C1EEDFC15B9&tenderID=42483012-C2F2-45C8-B534-AD035CD29D65&ModuleID=486,,0,勘察设计,13,2023/9/25 9:30
6338AE64-F513-491F-9E15-43DE5E6CACAD,9A2EE2BE-EAEA-432B-BE99-CC08E55B2C2D,A3301010060508014001211,祥符花园桥路公交首末站工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6338AE64-F513-491F-9E15-43DE5E6CACAD&tenderID=9A2EE2BE-EAEA-432B-BE99-CC08E55B2C2D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=6338AE64-F513-491F-9E15-43DE5E6CACAD,1,施工项目,1004,2023/9/25 9:30
5FE0D985-067B-4181-8B44-5CD9406CDC94,6B337C82-618C-4BE0-B7CC-D5EE4DCA287F,A3301090130508156001211,新街街道新东名苑老旧小区改造工程EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5FE0D985-067B-4181-8B44-5CD9406CDC94&tenderID=6B337C82-618C-4BE0-B7CC-D5EE4DCA287F&ModuleID=486,,0,建设工程,4,2023/9/25 14:00
3EA4A93F-0FEE-4F1F-B9EC-20F6C9B02773,C669F18A-F29D-4EE1-A0B1-188F643E73CD,A3301050100508309001211,万寿亭公寓老旧小区综合改造提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3EA4A93F-0FEE-4F1F-B9EC-20F6C9B02773&tenderID=C669F18A-F29D-4EE1-A0B1-188F643E73CD&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3EA4A93F-0FEE-4F1F-B9EC-20F6C9B02773,1,施工项目,902,2023/9/25 9:30
2237B7E3-903C-4BC1-AE32-74394E0824A8,7FAC1C83-4A55-4D75-99D0-958DD5B7931B,A3301100140508336001221,七贤二幼配套道路,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2237B7E3-903C-4BC1-AE32-74394E0824A8&tenderID=7FAC1C83-4A55-4D75-99D0-958DD5B7931B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2237B7E3-903C-4BC1-AE32-74394E0824A8,1,施工项目,1228,2023/9/25 9:30
